CustomerID,Recency,Frequency,Monetary,CLV,R_Score,F_Score,M_Score,RFM_Segment,KMeans_Cluster,KMeans_Name
15157,22,35,812.65,2659.58,3,5,5,Loyal Customers,3,Champions
15158,29,7,51.86,128.76,2,1,1,Lost Customers,1,Lost Customers
15160,39,7,225.03,415.44,2,1,3,Lost Customers,2,Lost Customers
15162,33,9,132.49,289.07,2,2,2,Lost Customers,1,Lost Customers
15167,23,12,80.9,253.25,3,3,1,Loyal Customers,1,Lost Customers
15170,2,41,640.13,23044.68,5,5,5,Champions,3,Champions
15171,19,24,325.18,1232.26,3,5,4,Loyal Customers,3,Champions
15173,7,25,583.64,6003.15,5,5,5,Champions,3,Champions
15174,56,12,137.46,176.73,1,3,2,Lost Customers,2,Lost Customers
15175,59,23,168.68,205.85,1,5,3,At Risk,2,Lost Customers
15177,5,24,445.27,6411.89,5,5,5,Champions,3,Champions
15178,37,4,71.95,140.01,2,1,1,Lost Customers,1,Lost Customers
15179,16,29,645.99,2906.96,3,5,5,Loyal Customers,3,Champions
15180,7,22,317.84,3269.21,5,5,4,Champions,3,Champions
15183,121,6,57.81,34.4,1,1,1,Lost Customers,1,Lost Customers
15186,29,10,236.81,587.94,2,2,4,Lost Customers,2,Lost Customers
15188,29,11,106.02,263.22,2,2,2,Lost Customers,1,Lost Customers
15189,1,8,333.52,24013.44,5,1,4,Potential Loyalists,0,Potential Loyalists
15190,9,18,162.17,1297.36,4,4,3,Loyal Customers,0,Potential Loyalists
15191,1,43,677.16,48755.52,5,5,5,Champions,3,Champions
15192,20,14,145.5,523.8,3,3,2,Loyal Customers,2,Lost Customers
15198,7,23,373.34,3840.07,5,5,5,Champions,3,Champions
15200,41,10,74.11,130.14,2,2,1,Lost Customers,1,Lost Customers
15201,5,19,570.71,8218.22,5,4,5,Champions,3,Champions
15202,63,7,57.77,66.02,1,1,1,Lost Customers,1,Lost Customers
15205,1,14,208.93,15042.96,5,3,3,Loyal Customers,0,Potential Loyalists
15211,71,11,254.9,258.49,1,2,4,Lost Customers,2,Lost Customers
15212,7,18,218.89,2251.44,5,4,3,Loyal Customers,0,Potential Loyalists
15215,83,12,93.29,80.93,1,3,1,Lost Customers,1,Lost Customers
15216,193,2,93.71,34.96,1,1,1,Lost Customers,1,Lost Customers
15219,20,19,242.2,871.92,3,4,4,Loyal Customers,2,Lost Customers
15220,10,10,228.84,1647.65,4,2,4,Potential Loyalists,0,Potential Loyalists
15222,5,15,176.5,2541.6,5,4,3,Loyal Customers,0,Potential Loyalists
15223,54,14,269.46,359.28,1,3,4,At Risk,2,Lost Customers
15224,6,20,130.41,1564.92,5,4,2,Loyal Customers,0,Potential Loyalists
15225,12,9,193.72,1162.32,4,2,3,Potential Loyalists,0,Potential Loyalists
15227,29,18,343.43,852.65,2,4,5,At Risk,2,Lost Customers
15228,37,16,227.76,443.21,2,4,3,At Risk,2,Lost Customers
15229,1,10,125.55,9039.6,5,2,2,Potential Loyalists,0,Potential Loyalists
15230,24,9,201.33,603.99,3,2,3,Lost Customers,2,Lost Customers
15232,47,15,317.7,486.69,2,4,4,At Risk,2,Lost Customers
15233,41,14,361.06,634.06,2,3,5,At Risk,2,Lost Customers
15234,15,15,207.92,998.02,3,4,3,Loyal Customers,2,Lost Customers
15236,42,16,175.08,300.14,2,4,3,At Risk,2,Lost Customers
15237,4,13,99.11,1783.98,5,3,1,Loyal Customers,0,Potential Loyalists
15239,44,11,168.29,275.38,2,2,3,Lost Customers,2,Lost Customers
15241,46,5,109.22,170.95,2,1,2,Lost Customers,1,Lost Customers
15242,10,11,83.47,600.98,4,2,1,Potential Loyalists,0,Potential Loyalists
15243,37,15,139.72,271.89,2,4,2,Cannot Lose Them,2,Lost Customers
15247,16,12,163.34,735.03,3,3,3,Loyal Customers,2,Lost Customers
15249,21,8,65.97,226.18,3,1,1,Lost Customers,1,Lost Customers
15251,6,16,306.85,3682.2,5,4,4,Champions,3,Champions
15253,23,28,405.62,1269.77,3,5,5,Loyal Customers,3,Champions
15255,28,4,40.83,104.99,2,1,1,Lost Customers,1,Lost Customers
15259,11,46,1407.36,9211.81,4,5,5,Champions,3,Champions
15261,13,16,393.88,2181.49,4,4,5,Champions,3,Champions
15264,25,15,188.58,543.11,3,4,3,Loyal Customers,2,Lost Customers
15266,7,23,307.09,3158.64,5,5,4,Champions,3,Champions
15267,2,30,494.33,17795.88,5,5,5,Champions,3,Champions
15271,17,7,171.77,727.5,3,1,3,Lost Customers,0,Potential Loyalists
15272,7,12,166.6,1713.6,5,3,3,Loyal Customers,0,Potential Loyalists
15273,38,28,232.13,439.83,2,5,4,At Risk,2,Lost Customers
15275,4,17,148.91,2680.38,5,4,2,Loyal Customers,0,Potential Loyalists
15278,14,11,156.3,803.83,4,2,2,Potential Loyalists,0,Potential Loyalists
15280,34,6,138.5,293.29,2,1,2,Lost Customers,1,Lost Customers
15281,4,22,379.94,6838.92,5,5,5,Champions,3,Champions
15283,8,13,210.87,1897.83,4,3,3,Loyal Customers,0,Potential Loyalists
15284,98,8,158.42,116.39,1,1,3,Lost Customers,1,Lost Customers
15287,8,26,378.1,3402.9,4,5,5,Champions,3,Champions
15291,16,25,276.54,1244.43,3,5,4,Loyal Customers,3,Champions
15292,25,23,302.14,870.16,3,5,4,Loyal Customers,3,Champions
15293,73,8,152.42,150.33,1,1,2,Lost Customers,1,Lost Customers
15294,1,18,292.12,21032.64,5,4,4,Champions,3,Champions
15300,1,20,301.21,21687.12,5,4,4,Champions,3,Champions
15301,13,10,183.1,1014.09,4,2,3,Potential Loyalists,0,Potential Loyalists
15302,46,22,338.81,530.31,2,5,5,At Risk,2,Lost Customers
15304,58,5,35.51,44.08,1,1,1,Lost Customers,1,Lost Customers
15310,13,20,251.38,1392.26,4,4,4,Champions,3,Champions
15311,18,10,143.83,575.32,3,2,2,Lost Customers,2,Lost Customers
15314,14,15,334.98,1722.75,4,4,4,Champions,2,Lost Customers
15321,7,11,258.09,2654.64,5,2,4,Potential Loyalists,0,Potential Loyalists
15323,58,13,219.96,273.05,1,3,3,At Risk,2,Lost Customers
15324,2,27,554.24,19952.64,5,5,5,Champions,3,Champions
15325,42,10,62.67,107.43,2,2,1,Lost Customers,1,Lost Customers
15327,8,4,66.41,597.69,4,1,1,Potential Loyalists,1,Lost Customers
15329,20,10,121.95,439.02,3,2,2,Lost Customers,1,Lost Customers
15330,19,7,24.95,94.55,3,1,1,Lost Customers,1,Lost Customers
15331,8,17,186.26,1676.34,4,4,3,Loyal Customers,0,Potential Loyalists
15335,98,13,134.85,99.07,1,3,2,Lost Customers,2,Lost Customers
15336,38,16,169.95,322.01,2,4,3,At Risk,2,Lost Customers
15338,8,8,56.7,510.3,4,1,1,Potential Loyalists,0,Potential Loyalists
15339,3,20,368.58,8845.92,5,4,5,Champions,3,Champions
15342,17,21,164.51,696.75,3,5,3,Loyal Customers,2,Lost Customers
15343,22,7,138.5,453.27,3,1,2,Lost Customers,1,Lost Customers
15344,44,10,158.71,259.71,2,2,3,Lost Customers,2,Lost Customers
15345,21,12,324.0,1110.86,3,3,4,Loyal Customers,2,Lost Customers
15348,6,18,244.08,2928.96,5,4,4,Champions,3,Champions
15351,5,13,124.55,1793.52,5,3,2,Loyal Customers,0,Potential Loyalists
15354,22,11,80.04,261.95,3,2,1,Lost Customers,1,Lost Customers
15356,24,25,387.63,1162.89,3,5,5,Loyal Customers,3,Champions
15359,5,30,284.61,4098.38,5,5,4,Champions,3,Champions
15361,27,9,74.86,199.63,2,2,1,Lost Customers,1,Lost Customers
15363,9,16,187.18,1497.44,4,4,3,Loyal Customers,0,Potential Loyalists
15364,66,8,85.08,92.81,1,1,1,Lost Customers,1,Lost Customers
15367,28,14,125.34,322.3,2,3,2,Lost Customers,2,Lost Customers
15368,2,15,485.03,17461.08,5,4,5,Champions,3,Champions
15369,42,22,196.61,337.05,2,5,3,At Risk,2,Lost Customers
15371,29,7,126.2,313.32,2,1,2,Lost Customers,1,Lost Customers
15372,71,10,123.68,125.42,1,2,2,Lost Customers,1,Lost Customers
15373,31,21,245.71,570.68,2,5,4,At Risk,2,Lost Customers
15374,5,40,706.8,10177.92,5,5,5,Champions,3,Champions
15376,41,17,550.58,966.87,2,4,5,At Risk,2,Lost Customers
15380,16,10,345.93,1556.69,3,2,5,Big Spenders,2,Lost Customers
15384,41,12,487.51,856.12,2,3,5,At Risk,2,Lost Customers
15385,18,28,340.57,1362.28,3,5,5,Loyal Customers,3,Champions
15387,13,11,112.65,623.91,4,2,2,Potential Loyalists,0,Potential Loyalists
15389,28,30,509.75,1310.79,2,5,5,At Risk,3,Champions
15390,99,14,411.86,299.53,1,3,5,At Risk,2,Lost Customers
15391,35,10,120.61,248.11,2,2,2,Lost Customers,1,Lost Customers
15394,61,9,104.82,123.72,1,2,2,Lost Customers,1,Lost Customers
15397,7,11,223.89,2302.87,5,2,3,Potential Loyalists,0,Potential Loyalists
15398,2,10,78.59,2829.24,5,2,1,Potential Loyalists,0,Potential Loyalists
15401,7,9,145.56,1497.19,5,2,2,Potential Loyalists,0,Potential Loyalists
15403,28,7,84.2,216.51,2,1,1,Lost Customers,1,Lost Customers
15414,13,9,164.28,909.86,4,2,3,Potential Loyalists,0,Potential Loyalists
15415,2,21,289.83,10433.88,5,5,4,Champions,3,Champions
15416,64,13,162.41,182.71,1,3,3,At Risk,2,Lost Customers
15417,10,9,102.94,741.17,4,2,2,Potential Loyalists,0,Potential Loyalists
15419,29,12,91.89,228.14,2,3,1,Lost Customers,1,Lost Customers
15420,7,25,183.19,1884.24,5,5,3,Loyal Customers,3,Champions
15421,49,18,134.28,197.31,1,4,2,Cannot Lose Them,2,Lost Customers
15423,28,15,119.37,306.95,2,4,2,Cannot Lose Them,2,Lost Customers
15426,17,7,100.29,424.76,3,1,1,Lost Customers,1,Lost Customers
15427,4,12,126.38,2274.84,5,3,2,Loyal Customers,0,Potential Loyalists
15430,80,16,134.97,121.47,1,4,2,Cannot Lose Them,2,Lost Customers
15432,12,22,216.77,1300.62,4,5,3,Loyal Customers,3,Champions
15435,48,14,213.02,319.53,1,3,3,At Risk,2,Lost Customers
15436,31,13,194.04,450.67,2,3,3,At Risk,2,Lost Customers
15440,24,23,341.54,1024.62,3,5,5,Loyal Customers,3,Champions
15444,2,26,441.84,15906.24,5,5,5,Champions,3,Champions
15445,50,25,317.48,457.17,1,5,4,At Risk,2,Lost Customers
15446,7,14,126.77,1303.92,5,3,2,Loyal Customers,0,Potential Loyalists
15447,13,9,80.29,444.68,4,2,1,Potential Loyalists,0,Potential Loyalists
15448,61,10,105.56,124.6,1,2,2,Lost Customers,1,Lost Customers
15449,1,30,736.78,53048.16,5,5,5,Champions,3,Champions
15451,16,19,366.68,1650.06,3,4,5,Loyal Customers,3,Champions
15452,97,6,105.6,78.38,1,1,2,Lost Customers,1,Lost Customers
15453,7,20,264.31,2718.62,5,4,4,Champions,3,Champions
15456,8,33,363.84,3274.56,4,5,5,Champions,3,Champions
15457,22,11,163.26,534.31,3,2,3,Lost Customers,2,Lost Customers
15461,15,19,424.24,2036.35,3,4,5,Loyal Customers,3,Champions
15462,7,18,373.07,3837.29,5,4,5,Champions,3,Champions
15465,52,7,62.84,87.01,1,1,1,Lost Customers,1,Lost Customers
15466,7,14,235.61,2423.42,5,3,4,Loyal Customers,0,Potential Loyalists
15468,20,11,225.85,813.06,3,2,3,Lost Customers,2,Lost Customers
15471,30,16,143.97,345.53,2,4,2,Cannot Lose Them,2,Lost Customers
15472,11,31,471.81,3088.21,4,5,5,Champions,3,Champions
15474,105,4,26.68,18.29,1,1,1,Lost Customers,1,Lost Customers
15476,17,14,183.58,777.52,3,3,3,Loyal Customers,2,Lost Customers
15485,143,9,504.18,253.85,1,2,5,Lost Customers,2,Lost Customers
15486,10,21,226.76,1632.67,4,5,3,Loyal Customers,3,Champions
15488,65,10,86.76,96.1,1,2,1,Lost Customers,1,Lost Customers
15489,18,10,130.43,521.72,3,2,2,Lost Customers,0,Potential Loyalists
15490,54,11,168.07,224.09,1,3,3,At Risk,2,Lost Customers
15492,4,15,369.73,6655.14,5,4,5,Champions,3,Champions
15493,144,6,115.57,57.79,1,1,2,Lost Customers,1,Lost Customers
15495,31,13,97.0,225.29,2,3,1,Lost Customers,1,Lost Customers
15496,9,12,171.91,1375.28,4,3,3,Loyal Customers,0,Potential Loyalists
15498,129,10,171.96,95.98,1,2,3,Lost Customers,2,Lost Customers
15500,11,23,678.98,4444.23,4,5,5,Champions,3,Champions
15502,7,13,320.72,3298.83,5,3,4,Loyal Customers,0,Potential Loyalists
15503,72,7,108.31,108.31,1,1,2,Lost Customers,1,Lost Customers
15506,77,15,190.07,177.73,1,4,3,At Risk,2,Lost Customers
15507,28,11,155.53,399.93,2,3,2,Lost Customers,2,Lost Customers
15508,4,9,110.62,1991.16,5,2,2,Potential Loyalists,0,Potential Loyalists
15510,7,13,287.38,2955.91,5,3,4,Loyal Customers,0,Potential Loyalists
15511,7,24,406.74,4183.61,5,5,5,Champions,3,Champions
15512,30,13,165.67,397.61,2,3,3,At Risk,2,Lost Customers
15514,58,12,103.36,128.31,1,3,2,Lost Customers,1,Lost Customers
15516,38,10,221.92,420.48,2,2,3,Lost Customers,2,Lost Customers
15517,66,10,83.7,91.31,1,2,1,Lost Customers,1,Lost Customers
15521,29,9,180.12,447.19,2,2,3,Lost Customers,2,Lost Customers
15522,10,8,236.38,1701.94,4,1,4,Potential Loyalists,0,Potential Loyalists
15523,8,12,186.26,1676.34,4,3,3,Loyal Customers,0,Potential Loyalists
15525,22,10,122.33,400.35,3,2,2,Lost Customers,1,Lost Customers
15526,4,8,156.49,2816.82,5,1,3,Potential Loyalists,0,Potential Loyalists
15530,41,27,420.65,738.7,2,5,5,At Risk,3,Champions
15531,31,13,350.04,813.0,2,3,5,At Risk,2,Lost Customers
15533,58,15,145.31,180.38,1,4,2,Cannot Lose Them,2,Lost Customers
15536,9,7,67.09,536.72,4,1,1,Potential Loyalists,0,Potential Loyalists
15537,4,14,418.16,7526.88,5,3,5,Loyal Customers,3,Champions
15546,12,16,153.71,922.26,4,4,2,Loyal Customers,0,Potential Loyalists
15547,62,7,57.2,66.43,1,1,1,Lost Customers,1,Lost Customers
15549,13,14,131.79,729.91,4,3,2,Loyal Customers,0,Potential Loyalists
15553,2,22,443.82,15977.52,5,5,5,Champions,3,Champions
15556,61,9,200.37,236.5,1,2,3,Lost Customers,2,Lost Customers
15557,2,16,442.64,15935.04,5,4,5,Champions,3,Champions
15559,63,6,111.45,127.37,1,1,2,Lost Customers,1,Lost Customers
15561,16,19,152.78,687.51,3,4,2,Loyal Customers,2,Lost Customers
15562,17,24,671.53,2844.13,3,5,5,Loyal Customers,3,Champions
15564,87,9,125.39,103.77,1,2,2,Lost Customers,1,Lost Customers
15565,7,11,142.72,1467.98,5,3,2,Loyal Customers,0,Potential Loyalists
15566,9,15,145.43,1163.44,4,4,2,Loyal Customers,0,Potential Loyalists
15568,29,20,182.17,452.28,2,4,3,At Risk,2,Lost Customers
15569,21,8,145.42,498.58,3,1,2,Lost Customers,1,Lost Customers
15572,58,13,258.7,321.14,1,3,4,At Risk,2,Lost Customers
15576,64,6,126.74,142.58,1,1,2,Lost Customers,1,Lost Customers
15577,21,14,179.71,616.15,3,3,3,Loyal Customers,2,Lost Customers
15579,24,11,422.28,1266.84,3,3,5,Loyal Customers,2,Lost Customers
15581,41,8,123.34,216.6,2,1,2,Lost Customers,1,Lost Customers
15582,99,14,236.76,172.19,1,3,4,At Risk,2,Lost Customers
15584,53,8,55.2,74.99,1,1,1,Lost Customers,1,Lost Customers
15585,83,9,162.54,141.0,1,2,3,Lost Customers,1,Lost Customers
15586,98,6,106.97,78.59,1,1,2,Lost Customers,1,Lost Customers
15587,19,10,81.84,310.13,3,2,1,Lost Customers,1,Lost Customers
15588,35,12,107.88,221.92,2,3,2,Lost Customers,1,Lost Customers
15591,21,6,59.12,202.7,3,1,1,Lost Customers,1,Lost Customers
15594,8,14,278.8,2509.2,4,3,4,Loyal Customers,0,Potential Loyalists
15595,11,11,280.59,1836.59,4,3,4,Loyal Customers,0,Potential Loyalists
15596,8,17,235.65,2120.85,4,4,4,Champions,0,Potential Loyalists
15597,22,8,110.86,362.81,3,1,2,Lost Customers,1,Lost Customers
15598,43,10,311.12,520.95,2,2,4,Lost Customers,2,Lost Customers
15600,16,12,160.57,722.56,3,3,3,Loyal Customers,2,Lost Customers
15602,9,26,315.18,2521.44,4,5,4,Champions,3,Champions
15603,29,15,113.71,282.31,2,4,2,Cannot Lose Them,2,Lost Customers
15604,4,26,606.62,10919.16,5,5,5,Champions,3,Champions
15606,15,10,111.09,533.23,3,2,2,Lost Customers,0,Potential Loyalists
15607,48,13,329.85,494.78,1,3,4,At Risk,2,Lost Customers
15609,3,11,206.19,4948.56,5,3,3,Loyal Customers,0,Potential Loyalists
15610,12,35,387.79,2326.74,4,5,5,Champions,3,Champions
15618,28,9,56.37,144.95,2,2,1,Lost Customers,1,Lost Customers
15619,48,18,292.83,439.24,1,4,4,At Risk,2,Lost Customers
15623,95,10,122.67,92.97,1,2,2,Lost Customers,1,Lost Customers
15627,1,18,328.94,23683.68,5,4,4,Champions,3,Champions
15628,35,9,210.09,432.19,2,2,3,Lost Customers,2,Lost Customers
15629,18,19,467.21,1868.84,3,4,5,Loyal Customers,3,Champions
15630,67,5,43.22,46.45,1,1,1,Lost Customers,1,Lost Customers
15631,9,9,209.48,1675.84,4,2,3,Potential Loyalists,0,Potential Loyalists
15632,39,12,178.24,329.06,2,3,3,At Risk,2,Lost Customers
15633,27,14,152.25,406.0,2,3,2,Lost Customers,2,Lost Customers
15634,74,12,196.75,191.43,1,3,3,At Risk,2,Lost Customers
15635,12,14,279.77,1678.62,4,4,4,Champions,2,Lost Customers
15636,6,25,236.06,2832.72,5,5,4,Champions,3,Champions
15637,22,26,426.02,1394.25,3,5,5,Loyal Customers,3,Champions
15638,16,10,264.97,1192.37,3,2,4,Big Spenders,2,Lost Customers
15640,66,9,78.41,85.54,1,2,1,Lost Customers,1,Lost Customers
15642,6,20,391.59,4699.08,5,4,5,Champions,3,Champions
15643,9,17,296.34,2370.72,4,4,4,Champions,3,Champions
15644,3,20,254.49,6107.76,5,4,4,Champions,3,Champions
15645,3,15,241.79,5802.96,5,4,4,Champions,0,Potential Loyalists
15648,9,7,28.46,227.68,4,1,1,Potential Loyalists,1,Lost Customers
15650,51,11,100.3,141.6,1,3,1,Lost Customers,1,Lost Customers
15652,6,12,176.64,2119.68,5,3,3,Loyal Customers,0,Potential Loyalists
15654,29,13,161.27,400.39,2,3,3,At Risk,2,Lost Customers
15655,19,5,77.03,291.9,3,1,1,Lost Customers,1,Lost Customers
15657,12,12,175.46,1052.76,4,3,3,Loyal Customers,0,Potential Loyalists
15659,22,14,231.43,757.41,3,4,4,Loyal Customers,2,Lost Customers
15663,53,6,82.43,111.98,1,1,1,Lost Customers,1,Lost Customers
15665,48,7,88.13,132.2,1,1,1,Lost Customers,1,Lost Customers
15669,54,11,144.91,193.21,1,3,2,Lost Customers,2,Lost Customers
15670,23,16,279.11,873.74,3,4,4,Loyal Customers,2,Lost Customers
15672,111,9,155.8,101.06,1,2,2,Lost Customers,1,Lost Customers
15673,99,8,110.95,80.69,1,1,2,Lost Customers,1,Lost Customers
15674,2,12,154.17,5550.12,5,3,2,Loyal Customers,0,Potential Loyalists
15675,6,32,537.07,6444.84,5,5,5,Champions,3,Champions
15676,144,13,141.16,70.58,1,3,2,Lost Customers,2,Lost Customers
15677,4,8,124.58,2242.44,5,1,2,Potential Loyalists,0,Potential Loyalists
15678,202,5,69.22,24.67,1,1,1,Lost Customers,1,Lost Customers
15679,37,13,321.12,624.88,2,3,4,At Risk,2,Lost Customers
15681,34,18,335.39,710.24,2,4,4,At Risk,2,Lost Customers
15683,16,5,22.84,102.78,3,1,1,Lost Customers,1,Lost Customers
15687,9,15,109.65,877.2,4,4,2,Loyal Customers,0,Potential Loyalists
15690,9,9,147.44,1179.52,4,2,2,Potential Loyalists,0,Potential Loyalists
15691,12,18,188.77,1132.62,4,4,3,Loyal Customers,2,Lost Customers
15694,32,14,118.62,266.9,2,4,2,Cannot Lose Them,2,Lost Customers
15695,16,7,75.88,341.46,3,1,1,Lost Customers,1,Lost Customers
15696,23,17,466.63,1460.75,3,4,5,Loyal Customers,2,Lost Customers
15697,56,11,158.92,204.33,1,3,3,At Risk,2,Lost Customers
15699,25,11,107.28,308.97,3,3,2,Loyal Customers,1,Lost Customers
15700,105,10,177.06,121.41,1,2,3,Lost Customers,2,Lost Customers
15701,22,18,129.12,422.57,3,4,2,Loyal Customers,2,Lost Customers
15702,29,16,146.92,364.77,2,4,2,Cannot Lose Them,2,Lost Customers
15705,52,12,131.4,181.94,1,3,2,Lost Customers,2,Lost Customers
15709,12,18,261.76,1570.56,4,4,4,Champions,3,Champions
15711,15,6,75.85,364.08,3,1,1,Lost Customers,1,Lost Customers
15712,18,11,254.05,1016.2,3,3,4,Loyal Customers,2,Lost Customers
15713,9,23,210.38,1683.04,4,5,3,Loyal Customers,3,Champions
15714,20,7,101.45,365.22,3,1,1,Lost Customers,1,Lost Customers
15716,44,13,198.87,325.42,2,3,3,At Risk,2,Lost Customers
15719,2,70,1046.23,37664.28,5,5,5,Champions,3,Champions
15723,42,10,181.12,310.49,2,2,3,Lost Customers,2,Lost Customers
15724,14,15,300.12,1543.47,4,4,4,Champions,2,Lost Customers
15725,37,9,161.18,313.65,2,2,3,Lost Customers,2,Lost Customers
15726,16,33,506.4,2278.8,3,5,5,Loyal Customers,3,Champions
15727,7,9,237.21,2439.87,5,2,4,Potential Loyalists,0,Potential Loyalists
15729,83,11,152.28,132.1,1,3,2,Lost Customers,2,Lost Customers
15730,36,24,368.8,737.6,2,5,5,At Risk,3,Champions
15732,13,12,158.93,880.23,4,3,3,Loyal Customers,0,Potential Loyalists
15735,7,36,447.77,4605.63,5,5,5,Champions,3,Champions
15736,12,24,277.27,1663.62,4,5,4,Champions,3,Champions
15737,2,5,103.79,3736.44,5,1,2,Potential Loyalists,0,Potential Loyalists
15738,24,16,325.72,977.16,3,4,4,Loyal Customers,2,Lost Customers
15740,2,9,176.61,6357.96,5,2,3,Potential Loyalists,0,Potential Loyalists
15741,13,21,428.3,2372.12,4,5,5,Champions,3,Champions
15743,48,9,76.84,115.26,1,2,1,Lost Customers,1,Lost Customers
15744,83,21,294.08,255.11,1,5,4,At Risk,2,Lost Customers
15746,4,6,46.39,835.02,5,1,1,Potential Loyalists,0,Potential Loyalists
15747,9,26,489.09,3912.72,4,5,5,Champions,3,Champions
15748,5,28,410.66,5913.5,5,5,5,Champions,3,Champions
15750,31,9,102.89,238.97,2,2,2,Lost Customers,1,Lost Customers
15752,17,17,273.15,1156.87,3,4,4,Loyal Customers,2,Lost Customers
15754,11,12,164.15,1074.44,4,3,3,Loyal Customers,0,Potential Loyalists
15756,19,27,688.69,2609.77,3,5,5,Loyal Customers,3,Champions
15758,22,9,76.12,249.12,3,2,1,Lost Customers,1,Lost Customers
15759,46,16,193.51,302.89,2,4,3,At Risk,2,Lost Customers
15760,17,21,409.62,1734.86,3,5,5,Loyal Customers,3,Champions
15762,16,30,421.15,1895.17,3,5,5,Loyal Customers,3,Champions
15763,9,9,280.29,2242.32,4,2,4,Potential Loyalists,0,Potential Loyalists
15764,10,8,73.68,530.5,4,1,1,Potential Loyalists,0,Potential Loyalists
15766,65,10,105.68,117.06,1,2,2,Lost Customers,1,Lost Customers
15769,15,12,74.36,356.93,3,3,1,Loyal Customers,0,Potential Loyalists
15772,25,13,107.84,310.58,3,3,2,Loyal Customers,2,Lost Customers
15775,4,12,93.14,1676.52,5,3,1,Loyal Customers,0,Potential Loyalists
15776,9,16,638.91,5111.28,4,4,5,Champions,3,Champions
15777,14,10,88.55,455.4,4,2,1,Potential Loyalists,0,Potential Loyalists
15778,16,13,171.47,771.62,3,3,3,Loyal Customers,2,Lost Customers
15788,14,11,163.92,843.02,4,3,3,Loyal Customers,0,Potential Loyalists
15789,58,10,164.27,203.92,1,2,3,Lost Customers,2,Lost Customers
15791,32,11,134.21,301.97,2,3,2,Lost Customers,2,Lost Customers
15793,14,8,136.55,702.26,4,1,2,Potential Loyalists,0,Potential Loyalists
15796,34,15,467.31,989.6,2,4,5,At Risk,2,Lost Customers
15797,3,24,282.51,6780.24,5,5,4,Champions,3,Champions
15798,6,24,241.38,2896.56,5,5,4,Champions,3,Champions
15800,14,15,229.22,1178.85,4,4,4,Champions,2,Lost Customers
15802,7,10,413.69,4255.1,5,2,5,Potential Loyalists,0,Potential Loyalists
15804,10,22,528.97,3808.58,4,5,5,Champions,3,Champions
15807,13,15,279.63,1548.72,4,4,4,Champions,2,Lost Customers
15808,6,20,236.15,2833.8,5,4,4,Champions,3,Champions
15810,74,7,141.37,137.55,1,1,2,Lost Customers,1,Lost Customers
15811,96,8,101.98,76.49,1,1,1,Lost Customers,1,Lost Customers
15812,26,10,123.99,343.36,2,2,2,Lost Customers,1,Lost Customers
15814,24,12,169.74,509.22,3,3,3,Loyal Customers,2,Lost Customers
15818,9,12,382.9,3063.2,4,3,5,Loyal Customers,0,Potential Loyalists
15822,26,12,54.32,150.42,2,3,1,Lost Customers,1,Lost Customers
15823,69,6,48.15,50.24,1,1,1,Lost Customers,1,Lost Customers
15825,32,12,228.98,515.21,2,3,4,At Risk,2,Lost Customers
15828,29,34,479.39,1190.21,2,5,5,At Risk,3,Champions
15829,15,11,186.84,896.83,3,3,3,Loyal Customers,2,Lost Customers
15830,59,11,180.23,219.94,1,3,3,At Risk,2,Lost Customers
15831,28,11,154.52,397.34,2,3,2,Lost Customers,2,Lost Customers
15835,40,21,415.61,748.1,2,5,5,At Risk,2,Lost Customers
15839,113,10,83.14,52.97,1,2,1,Lost Customers,1,Lost Customers
15840,66,7,44.07,48.08,1,1,1,Lost Customers,1,Lost Customers
15841,17,6,79.95,338.61,3,1,1,Lost Customers,1,Lost Customers
15843,16,11,125.54,564.93,3,3,2,Loyal Customers,0,Potential Loyalists
15845,1,14,163.63,11781.36,5,4,3,Loyal Customers,0,Potential Loyalists
15847,131,7,78.3,43.04,1,1,1,Lost Customers,1,Lost Customers
15848,75,10,677.72,650.61,1,2,5,Lost Customers,2,Lost Customers
15850,2,41,592.51,21330.36,5,5,5,Champions,3,Champions
15851,14,25,314.34,1616.61,4,5,4,Champions,3,Champions
15853,11,13,75.27,492.68,4,3,1,Loyal Customers,0,Potential Loyalists
15854,12,24,357.25,2143.5,4,5,5,Champions,3,Champions
15858,53,11,168.75,229.25,1,3,3,At Risk,2,Lost Customers
15860,4,15,107.24,1930.32,5,4,2,Loyal Customers,0,Potential Loyalists
15863,14,12,102.49,527.09,4,3,1,Loyal Customers,0,Potential Loyalists
15864,65,4,60.0,66.46,1,1,1,Lost Customers,1,Lost Customers
15865,1,16,194.54,14006.88,5,4,3,Loyal Customers,0,Potential Loyalists
15866,23,12,106.46,333.27,3,3,2,Loyal Customers,2,Lost Customers
15867,2,15,141.46,5092.56,5,4,2,Loyal Customers,0,Potential Loyalists
15868,2,30,369.16,13289.76,5,5,5,Champions,3,Champions
15873,11,13,171.49,1122.48,4,3,3,Loyal Customers,0,Potential Loyalists
15874,18,13,212.99,851.96,3,3,3,Loyal Customers,2,Lost Customers
15876,11,10,140.82,921.73,4,2,2,Potential Loyalists,0,Potential Loyalists
15878,7,11,138.95,1429.2,5,3,2,Loyal Customers,0,Potential Loyalists
15883,9,11,171.58,1372.64,4,3,3,Loyal Customers,0,Potential Loyalists
15884,22,12,128.6,420.87,3,3,2,Loyal Customers,2,Lost Customers
15888,3,11,150.15,3603.6,5,3,2,Loyal Customers,0,Potential Loyalists
